MONTH_MON,YEAR,APT_NAME,STATE_NAME,FLT_TOT_1
APR,2022,Sandnessjøen Stokka,Norway,280
APR,2022,Santorini,Greece,1410
APR,2022,Shannon,Ireland,1828
APR,2022,Skiathos,Greece,73
APR,2022,Sligo,Ireland,5
APR,2022,Sogndal Haukåsen,Norway,413
APR,2022,Sorkjosen,Norway,125
APR,2022,Southampton,United Kingdom,1626
APR,2022,Stavanger,Norway,5005
APR,2022,Stockholm - Arlanda,Sweden,14184
APR,2022,Stockholm - Bromma,Sweden,2774
APR,2022,Stokmarknes Skagen,Norway,380
APR,2022,Svalbard Longyear,Norway,163
APR,2022,Svolvær Helle,Norway,316
APR,2022,Szczecin - Goleniów,Poland,348
APR,2022,Thessaloniki,Greece,3858
APR,2022,Tromsø,Norway,3207
APR,2022,Trondheim,Norway,4524
APR,2022,Vadsø,Norway,478
APR,2022,Vardø Svartnes,Norway,160
APR,2022,Værøy,Norway,90
APR,2022,Warszawa - Chopina,Poland,10560
APR,2022,Warszawa - Modlin,Poland,1848
APR,2022,Waterford,Ireland,39
APR,2022,Weston,Ireland,55
APR,2022,Wroclaw - Strachowice,Poland,1938
APR,2022,Yerevan,Armenia,2246
APR,2022,Zakinthos,Greece,270
APR,2022,Zielona Gora - Babimost,Poland,65
AUG,2016,Aberdeen,United Kingdom,5496
AUG,2016,Aktion,Greece,909
AUG,2016,Amsterdam - Schiphol,Netherlands,46530
AUG,2016,Athens,Greece,20466
AUG,2016,Belfast - Aldergrove,United Kingdom,4152
AUG,2016,Belfast - City Airport,United Kingdom,4018
AUG,2016,Bergen,Norway,7827
AUG,2016,Biggin Hill,United Kingdom,1021
AUG,2016,Birmingham,United Kingdom,10682
AUG,2016,Bristol,United Kingdom,6579
AUG,2016,Bydgoszcz,Poland,309
AUG,2016,Connaught,Ireland,697
AUG,2016,Corfu,Greece,4459
AUG,2016,Cork,Ireland,2428
AUG,2016,Donegal,Ireland,186
AUG,2016,Dublin,Ireland,20321
AUG,2016,East Midlands,United Kingdom,6651
AUG,2016,Edinburgh,United Kingdom,11748
AUG,2016,Farnborough,United Kingdom,1882
AUG,2016,Gdansk,Poland,3577
AUG,2016,Glasgow,United Kingdom,8892
AUG,2016,Groningen,Netherlands,735
AUG,2016,Göteborg,Sweden,5817
AUG,2016,Haugesund,Norway,612
AUG,2016,Helsinki - Vantaa,Finland,14527
AUG,2016,Heraklion,Greece,9073
AUG,2016,Katowice - Pyrzowice,Poland,3256
AUG,2016,Kefallinia,Greece,1181
AUG,2016,Kerry - Farranfore,Ireland,420
AUG,2016,Khania - Souda,Greece,3501
AUG,2016,Kiev - Boryspil,Ukraine,7431
AUG,2016,Kos,Greece,2887
AUG,2016,Krakow - Balice,Poland,4255
AUG,2016,Lodz - Lublinek,Poland,449
AUG,2016,London - City,United Kingdom,7186
AUG,2016,London - Gatwick,United Kingdom,28266
AUG,2016,London - Heathrow,United Kingdom,42137
AUG,2016,London - Luton,United Kingdom,12235
AUG,2016,London - Stansted,United Kingdom,16732
AUG,2016,Londonderry - Eglinton,United Kingdom,208
AUG,2016,Lublin,Poland,317
AUG,2016,Maastricht-Aachen,Netherlands,628
AUG,2016,Manchester,United Kingdom,19710
AUG,2016,Mikonos,Greece,3413
AUG,2016,Olsztyn-Mazury,Poland,182
AUG,2016,Oslo - Gardermoen,Norway,21801
AUG,2016,Poznan - Lawica,Poland,1943
AUG,2016,Radom,Poland,153
AUG,2016,Rodos,Greece,6663
AUG,2016,Rotterdam,Netherlands,2282
AUG,2016,Rzeszow - Jasionka,Poland,725
AUG,2016,Santorini,Greece,2791
AUG,2016,Shannon,Ireland,2002
AUG,2016,Skiathos,Greece,1004
AUG,2016,Sligo,Ireland,7
AUG,2016,Southampton,United Kingdom,4274
AUG,2016,Stavanger,Norway,5927
AUG,2016,Stockholm - Arlanda,Sweden,19915
AUG,2016,Stockholm - Bromma,Sweden,3799
AUG,2016,Szczecin - Goleniów,Poland,477
AUG,2016,Thessaloniki,Greece,6129
AUG,2016,Trondheim,Norway,5027
AUG,2016,Warszawa - Chopina,Poland,14588
AUG,2016,Warszawa - Modlin,Poland,1655
AUG,2016,Waterford,Ireland,62
AUG,2016,Weston,Ireland,87
AUG,2016,Wroclaw - Strachowice,Poland,2250
AUG,2016,Yerevan,Armenia,1981
AUG,2016,Zakinthos,Greece,2477
AUG,2016,Zielona Gora - Babimost,Poland,68
AUG,2017,Aberdeen,United Kingdom,5515
AUG,2017,Aktion,Greece,1084
AUG,2017,Amsterdam - Schiphol,Netherlands,47679
AUG,2017,Athens,Greece,21577
AUG,2017,Belfast - Aldergrove,United Kingdom,4391
AUG,2017,Belfast - City Airport,United Kingdom,3420
AUG,2017,Bergen,Norway,7508
AUG,2017,Biggin Hill,United Kingdom,1259
AUG,2017,Birmingham,United Kingdom,12033
AUG,2017,Bristol,United Kingdom,6682
AUG,2017,Bydgoszcz,Poland,307
AUG,2017,Connaught,Ireland,675
AUG,2017,Corfu,Greece,4489
AUG,2017,Cork,Ireland,2634
AUG,2017,Donegal,Ireland,176
AUG,2017,Dublin,Ireland,21250
AUG,2017,East Midlands,United Kingdom,6790
AUG,2017,Edinburgh,United Kingdom,12344
AUG,2017,Farnborough,United Kingdom,2059
AUG,2017,Gdansk,Poland,3863
AUG,2017,Glasgow,United Kingdom,8941
AUG,2017,Groningen,Netherlands,704
AUG,2017,Göteborg,Sweden,6292
AUG,2017,Haugesund,Norway,554
AUG,2017,Helsinki - Vantaa,Finland,15462
AUG,2017,Heraklion,Greece,9243
AUG,2017,Katowice - Pyrzowice,Poland,3863
AUG,2017,Kefallinia,Greece,1398
AUG,2017,Kerry - Farranfore,Ireland,429
AUG,2017,Khania - Souda,Greece,3430
AUG,2017,Kiev - Boryspil,Ukraine,8413
AUG,2017,Kos,Greece,3212
AUG,2017,Krakow - Balice,Poland,4385
AUG,2017,Lodz - Lublinek,Poland,277
AUG,2017,London - City,United Kingdom,6490
AUG,2017,London - Gatwick,United Kingdom,28411
AUG,2017,London - Heathrow,United Kingdom,42091
AUG,2017,London - Luton,United Kingdom,12624
AUG,2017,London - Stansted,United Kingdom,18130
AUG,2017,Londonderry - Eglinton,United Kingdom,224
AUG,2017,Lublin,Poland,435
AUG,2017,Maastricht-Aachen,Netherlands,739
AUG,2017,Manchester,United Kingdom,20665
AUG,2017,Mikonos,Greece,3490
AUG,2017,Olsztyn-Mazury,Poland,112
AUG,2017,Oslo - Gardermoen,Norway,22249
AUG,2017,Poznan - Lawica,Poland,2050
AUG,2017,Radom,Poland,129
AUG,2017,Rodos,Greece,6697
AUG,2017,Rotterdam,Netherlands,2036
AUG,2017,Rzeszow - Jasionka,Poland,817
AUG,2017,Santorini,Greece,2936
AUG,2017,Shannon,Ireland,1966
AUG,2017,Skiathos,Greece,1043
AUG,2017,Southampton,United Kingdom,4275
AUG,2017,Stavanger,Norway,5528
AUG,2017,Stockholm - Arlanda,Sweden,21788
AUG,2017,Stockholm - Bromma,Sweden,3919
AUG,2017,Szczecin - Goleniów,Poland,551
AUG,2017,Thessaloniki,Greece,6791
AUG,2017,Trondheim,Norway,4928
AUG,2017,Warszawa - Chopina,Poland,16394
AUG,2017,Warszawa - Modlin,Poland,1625
AUG,2017,Waterford,Ireland,25
AUG,2017,Weston,Ireland,95
AUG,2017,Wroclaw - Strachowice,Poland,2478
AUG,2017,Yerevan,Armenia,2175
AUG,2017,Zakinthos,Greece,2737
AUG,2017,Zielona Gora - Babimost,Poland,72
AUG,2018,Aberdeen,United Kingdom,4702
AUG,2018,Aktion,Greece,1129
AUG,2018,Alesund,Norway,1251
AUG,2018,Alta,Norway,790
AUG,2018,Amsterdam - Schiphol,Netherlands,46627
AUG,2018,Andenes,Norway,382
AUG,2018,Athens,Greece,24764
AUG,2018,Bardufoss,Norway,334
AUG,2018,Batsfjord,Norway,214
AUG,2018,Belfast - Aldergrove,United Kingdom,4809
AUG,2018,Belfast - City Airport,United Kingdom,3281
AUG,2018,Bergen,Norway,7810
AUG,2018,Berlevåg,Norway,164
AUG,2018,Biggin Hill,United Kingdom,1474
AUG,2018,Birmingham,United Kingdom,10726
AUG,2018,Bodø,Norway,3417
AUG,2018,Bristol,United Kingdom,6896
AUG,2018,Bronnoysund Bronnoy,Norway,589
AUG,2018,Bydgoszcz,Poland,393
AUG,2018,Connaught,Ireland,716
AUG,2018,Corfu,Greece,5117
AUG,2018,Cork,Ireland,2570
AUG,2018,Donegal,Ireland,173
AUG,2018,Dublin,Ireland,21928
AUG,2018,East Midlands,United Kingdom,6921
AUG,2018,Edinburgh,United Kingdom,12590
AUG,2018,Farnborough,United Kingdom,2362
AUG,2018,Florø,Norway,714
AUG,2018,Forde Bringeland,Norway,350
AUG,2018,Gdansk,Poland,4292
AUG,2018,Glasgow,United Kingdom,8871
AUG,2018,Groningen,Netherlands,1063
AUG,2018,Göteborg,Sweden,6173
AUG,2018,Hammerfest,Norway,1103
AUG,2018,Harstad - Narvik Evenes,Norway,900
AUG,2018,Haugesund,Norway,570
AUG,2018,Helsinki - Vantaa,Finland,16894
AUG,2018,Heraklion,Greece,9832
AUG,2018,Honningsvåg Valan,Norway,197
AUG,2018,Katowice - Pyrzowice,Poland,4626
AUG,2018,Kefallinia,Greece,1568
AUG,2018,Kerry - Farranfore,Ireland,469
AUG,2018,Khania - Souda,Greece,3345
AUG,2018,Kiev - Boryspil,Ukraine,9164
AUG,2018,Kirkenes Høybuktmoen,Norway,686
AUG,2018,Kos,Greece,3703
AUG,2018,Krakow - Balice,Poland,4808
AUG,2018,Kristiansand Kjevik,Norway,1408
AUG,2018,Kristiansund Kvernberget,Norway,784
AUG,2018,Lakselv Banak,Norway,230
AUG,2018,Leknes,Norway,551
AUG,2018,Lelystad,Netherlands,275
AUG,2018,Lodz - Lublinek,Poland,340
AUG,2018,London - City,United Kingdom,6671
AUG,2018,London - Gatwick,United Kingdom,28222
AUG,2018,London - Heathrow,United Kingdom,41915
AUG,2018,London - Luton,United Kingdom,12448
AUG,2018,London - Stansted,United Kingdom,19592
AUG,2018,Londonderry - Eglinton,United Kingdom,234
AUG,2018,Lublin,Poland,356
AUG,2018,Maastricht-Aachen,Netherlands,958
AUG,2018,Manchester,United Kingdom,20179
AUG,2018,Mehamn,Norway,225
AUG,2018,Mikonos,Greece,3919
AUG,2018,Mo i Rana Røssvoll,Norway,476
AUG,2018,Molde Årø,Norway,561
AUG,2018,Mosjøen Kjærstad,Norway,344
AUG,2018,Namsos Høknesøra,Norway,238
AUG,2018,Newcastle,United Kingdom,4698
AUG,2018,Olsztyn-Mazury,Poland,138
AUG,2018,Orsta¿Volda Hovden,Norway,426
AUG,2018,Oslo - Gardermoen,Norway,23038
AUG,2018,Poznan - Lawica,Poland,2702
AUG,2018,Radom,Poland,121
AUG,2018,Rodos,Greece,6921
AUG,2018,Roros,Norway,113
AUG,2018,Rorvik Ryum,Norway,206
AUG,2018,Rost,Norway,116
AUG,2018,Rotterdam,Netherlands,2374
AUG,2018,Rzeszow - Jasionka,Poland,908
AUG,2018,Sandane  Anda,Norway,192
AUG,2018,Sandnessjøen Stokka,Norway,259
AUG,2018,Santorini,Greece,3427
AUG,2018,Shannon,Ireland,2096
AUG,2018,Skiathos,Greece,1011
AUG,2018,Sligo,Ireland,9
AUG,2018,Sogndal Haukåsen,Norway,466
AUG,2018,Sorkjosen,Norway,158
AUG,2018,Southampton,United Kingdom,3609
AUG,2018,Stavanger,Norway,5805
AUG,2018,Stockholm - Arlanda,Sweden,21081
AUG,2018,Stockholm - Bromma,Sweden,4056
AUG,2018,Stokmarknes Skagen,Norway,511
AUG,2018,Svalbard Longyear,Norway,230
AUG,2018,Svolvær Helle,Norway,403
AUG,2018,Szczecin - Goleniów,Poland,595
AUG,2018,Thessaloniki,Greece,6874
AUG,2018,Tromsø,Norway,3601
AUG,2018,Trondheim,Norway,4738
AUG,2018,Vadsø,Norway,581
AUG,2018,Vardø Svartnes,Norway,198
AUG,2018,Værøy,Norway,109
AUG,2018,Warszawa - Chopina,Poland,18019
AUG,2018,Warszawa - Modlin,Poland,1740
AUG,2018,Waterford,Ireland,31
AUG,2018,Weston,Ireland,97
AUG,2018,Wroclaw - Strachowice,Poland,2989
AUG,2018,Yerevan,Armenia,2390
AUG,2018,Zakinthos,Greece,2805
AUG,2018,Zielona Gora - Babimost,Poland,82
AUG,2019,Aberdeen,United Kingdom,4490
AUG,2019,Aktion,Greece,1148
AUG,2019,Alesund,Norway,1297
AUG,2019,Alta,Norway,687
AUG,2019,Amsterdam - Schiphol,Netherlands,46107
AUG,2019,Andenes,Norway,326
AUG,2019,Athens,Greece,25487
AUG,2019,Bardufoss,Norway,260
AUG,2019,Batsfjord,Norway,184
AUG,2019,Belfast - Aldergrove,United Kingdom,4724
AUG,2019,Belfast - City Airport,United Kingdom,3276
AUG,2019,Bergen,Norway,7899
AUG,2019,Berlevåg,Norway,151
AUG,2019,Biggin Hill,United Kingdom,1466
AUG,2019,Birmingham,United Kingdom,10710
AUG,2019,Bodø,Norway,3417
AUG,2019,Bristol,United Kingdom,6627
AUG,2019,Bronnoysund Bronnoy,Norway,711
AUG,2019,Bydgoszcz,Poland,404
AUG,2019,Connaught,Ireland,702
AUG,2019,Corfu,Greece,4916
AUG,2019,Cork,Ireland,2836
AUG,2019,Donegal,Ireland,170
AUG,2019,Dublin,Ireland,22785
AUG,2019,East Midlands,United Kingdom,6627
AUG,2019,Edinburgh,United Kingdom,12569
AUG,2019,Farnborough,United Kingdom,2516
AUG,2019,Florø,Norway,749
AUG,2019,Forde Bringeland,Norway,331
AUG,2019,Gdansk,Poland,4345
AUG,2019,Glasgow,United Kingdom,8260
AUG,2019,Groningen,Netherlands,808
AUG,2019,Göteborg,Sweden,5951
AUG,2019,Hammerfest,Norway,832
AUG,2019,Harstad - Narvik Evenes,Norway,930
AUG,2019,Haugesund,Norway,527
AUG,2019,Helsinki - Vantaa,Finland,16915
AUG,2019,Heraklion,Greece,9195
AUG,2019,Honningsvåg Valan,Norway,184
AUG,2019,Katowice - Pyrzowice,Poland,4466
AUG,2019,Kefallinia,Greece,1596
AUG,2019,Kerry - Farranfore,Ireland,501
AUG,2019,Khania - Souda,Greece,3407
AUG,2019,Kiev - Boryspil,Ukraine,10987
AUG,2019,Kirkenes Høybuktmoen,Norway,640
AUG,2019,Kos,Greece,3562
AUG,2019,Krakow - Balice,Poland,5791
AUG,2019,Kristiansand Kjevik,Norway,1352
AUG,2019,Kristiansund Kvernberget,Norway,884
AUG,2019,Lakselv Banak,Norway,181
AUG,2019,Leknes,Norway,484
AUG,2019,Lelystad,Netherlands,240
AUG,2019,Lodz - Lublinek,Poland,417
AUG,2019,London - City,United Kingdom,6523
AUG,2019,London - Gatwick,United Kingdom,28177
AUG,2019,London - Heathrow,United Kingdom,42137
AUG,2019,London - Luton,United Kingdom,12979
AUG,2019,London - Stansted,United Kingdom,18755
AUG,2019,Londonderry - Eglinton,United Kingdom,341
AUG,2019,Lublin,Poland,287
AUG,2019,Maastricht-Aachen,Netherlands,852
AUG,2019,Manchester,United Kingdom,20797
AUG,2019,Mehamn,Norway,207
AUG,2019,Mikonos,Greece,4223
AUG,2019,Mo i Rana Røssvoll,Norway,448
AUG,2019,Molde Årø,Norway,538
AUG,2019,Mosjøen Kjærstad,Norway,307
AUG,2019,Namsos Høknesøra,Norway,224
AUG,2019,Newcastle,United Kingdom,4430
AUG,2019,Olsztyn-Mazury,Poland,172
AUG,2019,Orsta¿Volda Hovden,Norway,401
AUG,2019,Oslo - Gardermoen,Norway,22465
AUG,2019,Poznan - Lawica,Poland,2359
AUG,2019,Rodos,Greece,6732
AUG,2019,Roros,Norway,114
AUG,2019,Rorvik Ryum,Norway,193
AUG,2019,Rost,Norway,114
AUG,2019,Rotterdam,Netherlands,2658
AUG,2019,Rzeszow - Jasionka,Poland,816
AUG,2019,Sandane  Anda,Norway,209
AUG,2019,Sandnessjøen Stokka,Norway,353
AUG,2019,Santorini,Greece,3439
AUG,2019,Shannon,Ireland,2038
AUG,2019,Skiathos,Greece,1009
AUG,2019,Sligo,Ireland,5
AUG,2019,Sogndal Haukåsen,Norway,457
AUG,2019,Sorkjosen,Norway,152
AUG,2019,Southampton,United Kingdom,3423
AUG,2019,Stavanger,Norway,5720
AUG,2019,Stockholm - Arlanda,Sweden,20075
AUG,2019,Stockholm - Bromma,Sweden,3891
AUG,2019,Stokmarknes Skagen,Norway,450
AUG,2019,Svalbard Longyear,Norway,200
AUG,2019,Svolvær Helle,Norway,352
AUG,2019,Szczecin - Goleniów,Poland,545
AUG,2019,Thessaloniki,Greece,6559
AUG,2019,Tromsø,Norway,3394
AUG,2019,Trondheim,Norway,4666
AUG,2019,Vadsø,Norway,545
AUG,2019,Vardø Svartnes,Norway,188
AUG,2019,Værøy,Norway,100
AUG,2019,Warszawa - Chopina,Poland,17962
AUG,2019,Warszawa - Modlin,Poland,1860
AUG,2019,Waterford,Ireland,48
AUG,2019,Weston,Ireland,53
AUG,2019,Wroclaw - Strachowice,Poland,3059
AUG,2019,Yerevan,Armenia,2982
AUG,2019,Zakinthos,Greece,2817
AUG,2019,Zielona Gora - Babimost,Poland,121
AUG,2020,Aberdeen,United Kingdom,1801
AUG,2020,Aktion,Greece,670
AUG,2020,Alesund,Norway,781
AUG,2020,Alta,Norway,579
AUG,2020,Amsterdam - Schiphol,Netherlands,24069
AUG,2020,Andenes,Norway,327
AUG,2020,Athens,Greece,15238
AUG,2020,Bardufoss,Norway,304
AUG,2020,Batsfjord,Norway,180
AUG,2020,Belfast - Aldergrove,United Kingdom,2523
AUG,2020,Belfast - City Airport,United Kingdom,437
AUG,2020,Bergen,Norway,5249
AUG,2020,Berlevåg,Norway,134
AUG,2020,Biggin Hill,United Kingdom,2001
AUG,2020,Birmingham,United Kingdom,3113
AUG,2020,Bodø,Norway,2810
AUG,2020,Bristol,United Kingdom,3152
AUG,2020,Bronnoysund Bronnoy,Norway,471
AUG,2020,Bydgoszcz,Poland,255
AUG,2020,Connaught,Ireland,285
AUG,2020,Corfu,Greece,3181
AUG,2020,Cork,Ireland,1144
AUG,2020,Donegal,Ireland,160
AUG,2020,Dublin,Ireland,8106
AUG,2020,East Midlands,United Kingdom,4314
AUG,2020,Edinburgh,United Kingdom,4482
AUG,2020,Farnborough,United Kingdom,2309
AUG,2020,Florø,Norway,583
AUG,2020,Forde Bringeland,Norway,250
AUG,2020,Gdansk,Poland,2717
AUG,2020,Glasgow,United Kingdom,2938
AUG,2020,Groningen,Netherlands,629
AUG,2020,Göteborg,Sweden,1745
AUG,2020,Hammerfest,Norway,797
AUG,2020,Harstad - Narvik Evenes,Norway,636
AUG,2020,Haugesund,Norway,284
AUG,2020,Helsinki - Vantaa,Finland,5340
AUG,2020,Heraklion,Greece,5644
AUG,2020,Honningsvåg Valan,Norway,182
AUG,2020,Katowice - Pyrzowice,Poland,2446
AUG,2020,Kefallinia,Greece,955
AUG,2020,Kerry - Farranfore,Ireland,327
AUG,2020,Khania - Souda,Greece,2068
AUG,2020,Kiev - Boryspil,Ukraine,5299
AUG,2020,Kirkenes Høybuktmoen,Norway,592
AUG,2020,Kos,Greece,2001
AUG,2020,Krakow - Balice,Poland,3068
AUG,2020,Kristiansand Kjevik,Norway,728
AUG,2020,Kristiansund Kvernberget,Norway,722
AUG,2020,Lakselv Banak,Norway,229
AUG,2020,Leknes,Norway,484
AUG,2020,Lelystad,Netherlands,219
AUG,2020,Lodz - Lublinek,Poland,285
AUG,2020,London - City,United Kingdom,587
AUG,2020,London - Gatwick,United Kingdom,8144
AUG,2020,London - Heathrow,United Kingdom,15462
AUG,2020,London - Luton,United Kingdom,8983
AUG,2020,London - Stansted,United Kingdom,10650
AUG,2020,Londonderry - Eglinton,United Kingdom,202
AUG,2020,Lublin,Poland,205
AUG,2020,Maastricht-Aachen,Netherlands,778
AUG,2020,Manchester,United Kingdom,6986
AUG,2020,Mehamn,Norway,202
AUG,2020,Mikonos,Greece,2711
AUG,2020,Mo i Rana Røssvoll,Norway,400
AUG,2020,Molde Årø,Norway,346
AUG,2020,Mosjøen Kjærstad,Norway,299
AUG,2020,Namsos Høknesøra,Norway,198
AUG,2020,Newcastle,United Kingdom,1589
AUG,2020,Olsztyn-Mazury,Poland,145
AUG,2020,Orsta¿Volda Hovden,Norway,310
AUG,2020,Oslo - Gardermoen,Norway,9990
AUG,2020,Poznan - Lawica,Poland,1409
AUG,2020,Rodos,Greece,3619
AUG,2020,Roros,Norway,206
AUG,2020,Rorvik Ryum,Norway,193
AUG,2020,Rost,Norway,102
AUG,2020,Rotterdam,Netherlands,1612
AUG,2020,Rzeszow - Jasionka,Poland,443
AUG,2020,Sandane  Anda,Norway,231
AUG,2020,Sandnessjøen Stokka,Norway,300
AUG,2020,Santorini,Greece,1801
AUG,2020,Shannon,Ireland,826
AUG,2020,Skiathos,Greece,507
AUG,2020,Sligo,Ireland,18
AUG,2020,Sogndal Haukåsen,Norway,475
AUG,2020,Sorkjosen,Norway,156
AUG,2020,Southampton,United Kingdom,690
AUG,2020,Stavanger,Norway,3518
AUG,2020,Stockholm - Arlanda,Sweden,5745
AUG,2020,Stockholm - Bromma,Sweden,1041
AUG,2020,Stokmarknes Skagen,Norway,274
AUG,2020,Svalbard Longyear,Norway,127
AUG,2020,Svolvær Helle,Norway,311
AUG,2020,Szczecin - Goleniów,Poland,396
AUG,2020,Thessaloniki,Greece,3836
AUG,2020,Tromsø,Norway,2786
AUG,2020,Trondheim,Norway,2740
AUG,2020,Vadsø,Norway,516
AUG,2020,Vardø Svartnes,Norway,189
AUG,2020,Værøy,Norway,104
AUG,2020,Warszawa - Chopina,Poland,8336
AUG,2020,Warszawa - Modlin,Poland,1099
AUG,2020,Waterford,Ireland,57
AUG,2020,Wroclaw - Strachowice,Poland,1692
AUG,2020,Yerevan,Armenia,435
AUG,2020,Zakinthos,Greece,1685
AUG,2020,Zielona Gora - Babimost,Poland,116
AUG,2021,Aberdeen,United Kingdom,2766
AUG,2021,Aktion,Greece,1230
AUG,2021,Alesund,Norway,1106
AUG,2021,Alta,Norway,734
AUG,2021,Amsterdam - Schiphol,Netherlands,33060
AUG,2021,Andenes,Norway,286
AUG,2021,Athens,Greece,21717
AUG,2021,Bardufoss,Norway,352
AUG,2021,Batsfjord,Norway,189
AUG,2021,Belfast - Aldergrove,United Kingdom,3415
AUG,2021,Belfast - City Airport,United Kingdom,1667
AUG,2021,Bergen,Norway,6341
AUG,2021,Berlevåg,Norway,142
AUG,2021,Biggin Hill,United Kingdom,2160
AUG,2021,Birmingham,United Kingdom,4524
AUG,2021,Bodø,Norway,3182
AUG,2021,Bristol,United Kingdom,3691
AUG,2021,Bronnoysund Bronnoy,Norway,557
AUG,2021,Bydgoszcz,Poland,292
AUG,2021,Connaught,Ireland,225
AUG,2021,Corfu,Greece,5374
AUG,2021,Cork,Ireland,1277
AUG,2021,Donegal,Ireland,160
AUG,2021,Dublin,Ireland,10857
AUG,2021,East Midlands,United Kingdom,4983
AUG,2021,Edinburgh,United Kingdom,5127
AUG,2021,Farnborough,United Kingdom,2767
AUG,2021,Florø,Norway,574
AUG,2021,Forde Bringeland,Norway,218
AUG,2021,Gdansk,Poland,3301
AUG,2021,Glasgow,United Kingdom,3768
AUG,2021,Groningen,Netherlands,800
AUG,2021,Göteborg,Sweden,3063
AUG,2021,Hammerfest,Norway,906
AUG,2021,Harstad - Narvik Evenes,Norway,1054
AUG,2021,Haugesund,Norway,388
AUG,2021,Helsinki - Vantaa,Finland,7123
AUG,2021,Heraklion,Greece,9062
AUG,2021,Honningsvåg Valan,Norway,200
AUG,2021,Katowice - Pyrzowice,Poland,3794
AUG,2021,Kefallinia,Greece,1301
AUG,2021,Kerry - Farranfore,Ireland,323
AUG,2021,Khania - Souda,Greece,3607
AUG,2021,Kiev - Boryspil,Ukraine,9079
AUG,2021,Kirkenes Høybuktmoen,Norway,588
AUG,2021,Kos,Greece,3238
AUG,2021,Krakow - Balice,Poland,3969
AUG,2021,Kristiansand Kjevik,Norway,816
AUG,2021,Kristiansund Kvernberget,Norway,694
AUG,2021,Lakselv Banak,Norway,216
AUG,2021,Leknes,Norway,406
AUG,2021,Lelystad,Netherlands,201
AUG,2021,Lodz - Lublinek,Poland,273
AUG,2021,London - City,United Kingdom,1440
AUG,2021,London - Gatwick,United Kingdom,8211
AUG,2021,London - Heathrow,United Kingdom,19452
AUG,2021,London - Luton,United Kingdom,7729
AUG,2021,London - Stansted,United Kingdom,12028
AUG,2021,Londonderry - Eglinton,United Kingdom,329
AUG,2021,Lublin,Poland,240
AUG,2021,Maastricht-Aachen,Netherlands,865
AUG,2021,Manchester,United Kingdom,9050
AUG,2021,Mehamn,Norway,214
AUG,2021,Mikonos,Greece,4263
AUG,2021,Mo i Rana Røssvoll,Norway,419
AUG,2021,Molde Årø,Norway,347
AUG,2021,Mosjøen Kjærstad,Norway,343
AUG,2021,Namsos Høknesøra,Norway,206
AUG,2021,Newcastle,United Kingdom,2244
AUG,2021,Olsztyn-Mazury,Poland,115
AUG,2021,Orsta¿Volda Hovden,Norway,308
AUG,2021,Oslo - Gardermoen,Norway,12916
AUG,2021,Poznan - Lawica,Poland,1841
AUG,2021,Rodos,Greece,6399
AUG,2021,Roros,Norway,113
AUG,2021,Rorvik Ryum,Norway,213
AUG,2021,Rost,Norway,114
AUG,2021,Rotterdam,Netherlands,2049
AUG,2021,Rzeszow - Jasionka,Poland,537
AUG,2021,Sandane  Anda,Norway,169
AUG,2021,Sandnessjøen Stokka,Norway,363
AUG,2021,Santorini,Greece,3711
AUG,2021,Shannon,Ireland,1071
AUG,2021,Skiathos,Greece,824
AUG,2021,Sligo,Ireland,14
AUG,2021,Sogndal Haukåsen,Norway,419
AUG,2021,Sorkjosen,Norway,153
AUG,2021,Southampton,United Kingdom,1528
AUG,2021,Stavanger,Norway,4182
AUG,2021,Stockholm - Arlanda,Sweden,9572
AUG,2021,Stockholm - Bromma,Sweden,2265
AUG,2021,Stokmarknes Skagen,Norway,358
AUG,2021,Svalbard Longyear,Norway,146
AUG,2021,Svolvær Helle,Norway,375
AUG,2021,Szczecin - Goleniów,Poland,371
AUG,2021,Thessaloniki,Greece,5955
AUG,2021,Tromsø,Norway,3514
AUG,2021,Trondheim,Norway,3734
AUG,2021,Vadsø,Norway,536
AUG,2021,Vardø Svartnes,Norway,187
AUG,2021,Værøy,Norway,71
AUG,2021,Warszawa - Chopina,Poland,11540
AUG,2021,Warszawa - Modlin,Poland,1718
AUG,2021,Waterford,Ireland,67
AUG,2021,Weston,Ireland,70
AUG,2021,Wroclaw - Strachowice,Poland,2246
AUG,2021,Yerevan,Armenia,2751
AUG,2021,Zakinthos,Greece,2579
AUG,2021,Zielona Gora - Babimost,Poland,97
DEC,2016,Aberdeen,United Kingdom,4636
DEC,2016,Aktion,Greece,98
DEC,2016,Amsterdam - Schiphol,Netherlands,37096
DEC,2016,Athens,Greece,12400
DEC,2016,Belfast - Aldergrove,United Kingdom,3860
DEC,2016,Belfast - City Airport,United Kingdom,3098
DEC,2016,Bergen,Norway,6008
DEC,2016,Biggin Hill,United Kingdom,907
DEC,2016,Birmingham,United Kingdom,8612
DEC,2016,Bristol,United Kingdom,4706
DEC,2016,Bydgoszcz,Poland,211
DEC,2016,Connaught,Ireland,426
DEC,2016,Corfu,Greece,258
DEC,2016,Cork,Ireland,1577
DEC,2016,Donegal,Ireland,134
DEC,2016,Dublin,Ireland,15873
DEC,2016,East Midlands,United Kingdom,3930
DEC,2016,Edinburgh,United Kingdom,8877
